SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Jun 16 17:13:19 CEST 2015
User: root
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G14742
Integration Time (usec): 17000 (USB2G14742)
Spectra Averaged: 5 (USB2G14742)
Boxcar Smoothing: 0 (USB2G14742)
Correct for Electrical Dark: Yes (USB2G14742)
Strobe/Lamp Enabled: No (USB2G14742)
Correct for Detector Non-linearity: Yes (USB2G14742)
Correct for Stray Light: No (USB2G14742)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.47	-7.75
339.86	-7.75
340.24	-6.65
340.63	-5.56
341.01	-4.68
341.39	-2.05
341.78	-0.52
342.16	-0.74
342.55	-0.52
342.93	0.79
343.32	2.55
343.70	2.33
344.09	1.01
344.47	1.67
344.85	3.20
345.24	2.55
345.62	2.33
346.01	1.45
346.39	2.11
346.77	2.11
347.16	1.23
347.54	0.36
347.93	-0.08
348.31	-0.96
348.69	1.01
349.08	1.01
349.46	2.55
349.84	4.51
350.23	1.45
350.61	2.76
350.99	2.98
351.38	2.11
351.76	3.42
352.14	2.11
352.53	2.98
352.91	3.42
353.29	3.86
353.68	3.64
354.06	4.51
354.44	5.83
354.83	2.55
355.21	2.98
355.59	2.33
355.97	2.55
356.36	4.08
356.74	1.89
357.12	2.11
357.51	1.89
357.89	2.33
358.27	2.76
358.65	3.42
359.04	3.20
359.42	3.20
359.80	2.76
360.18	2.33
360.57	3.64
360.95	4.30
361.33	3.42
361.71	2.98
362.10	3.86
362.48	3.42
362.86	4.30
363.24	4.51
363.62	3.64
364.01	4.30
364.39	2.98
364.77	4.30
365.15	5.83
365.53	5.17
365.91	4.08
366.30	4.08
366.68	3.86
367.06	5.17
367.44	5.83
367.82	5.17
368.20	5.39
368.59	4.51
368.97	5.61
369.35	5.39
369.73	6.05
370.11	7.36
370.49	5.39
370.87	4.95
371.25	7.36
371.64	5.17
372.02	5.17
372.40	6.48
372.78	7.58
373.16	5.17
373.54	6.92
373.92	6.92
374.30	6.48
374.68	6.48
375.06	7.14
375.44	8.01
375.82	7.80
376.21	9.11
376.59	9.11
376.97	9.76
377.35	10.64
377.73	8.89
378.11	7.36
378.49	9.76
378.87	8.89
379.25	9.11
379.63	8.89
380.01	10.42
380.39	10.64
380.77	9.33
381.15	8.45
381.53	8.45
381.91	10.20
382.29	7.58
382.67	8.23
383.05	10.20
383.43	9.33
383.81	10.20
384.19	9.98
384.57	10.64
384.95	11.73
385.33	12.82
385.71	12.82
386.08	13.04
386.46	13.26
386.84	12.39
387.22	10.86
387.60	13.04
387.98	12.39
388.36	9.54
388.74	10.86
389.12	11.51
389.50	13.26
389.88	15.66
390.26	16.10
390.63	18.06
391.01	17.19
391.39	17.85
391.77	17.85
392.15	16.10
392.53	15.01
392.91	15.22
393.29	13.91
393.66	14.79
394.04	13.70
394.42	14.79
394.80	17.63
395.18	16.10
395.56	17.19
395.93	18.50
396.31	17.63
396.69	16.32
397.07	15.88
397.45	19.15
397.83	19.59
398.20	22.86
398.58	26.14
398.96	27.01
399.34	28.53
399.72	30.06
400.09	30.06
400.47	28.97
400.85	30.93
401.23	30.06
401.60	31.37
401.98	34.42
402.36	33.54
402.74	31.58
403.11	32.02
403.49	33.98
403.87	31.37
404.25	36.59
404.62	35.94
405.00	33.11
405.38	35.50
405.75	35.72
406.13	35.50
406.51	35.07
406.89	36.16
407.26	35.29
407.64	37.90
408.02	40.07
408.39	40.07
408.77	41.38
409.15	45.29
409.52	41.60
409.90	40.29
410.28	40.94
410.65	42.47
411.03	43.99
411.41	46.82
411.78	48.99
412.16	48.55
412.54	46.38
412.91	48.77
413.29	49.64
413.66	49.21
414.04	50.29
414.42	50.73
414.79	50.73
415.17	51.81
415.54	51.16
415.92	53.77
416.30	55.29
416.67	53.98
417.05	53.98
417.42	55.50
417.80	56.37
418.18	58.98
418.55	55.94
418.93	52.90
419.30	55.29
419.68	57.46
420.05	60.49
420.43	58.98
420.80	60.71
421.18	62.88
421.55	64.83
421.93	64.61
422.30	62.01
422.68	63.53
423.06	62.23
423.43	62.66
423.81	63.75
424.18	67.21
424.56	65.05
424.93	63.31
425.30	67.00
425.68	64.40
426.05	71.76
426.43	72.20
426.80	67.86
427.18	69.81
427.55	66.78
427.93	68.95
428.30	73.28
428.68	65.91
429.05	65.70
429.43	66.56
429.80	64.61
430.17	62.23
430.55	59.84
430.92	60.93
431.30	71.11
431.67	76.96
432.04	75.44
432.42	79.34
432.79	81.50
433.17	81.72
433.54	82.37
433.91	83.23
434.29	81.07
434.66	85.18
435.03	86.69
435.41	88.85
435.78	91.23
436.16	94.68
436.53	97.05
436.90	100.07
437.28	92.74
437.65	94.90
438.02	95.54
438.40	85.18
438.77	95.98
439.14	95.11
439.52	98.78
439.89	101.58
440.26	99.43
440.63	103.09
441.01	104.17
441.38	107.40
441.75	108.48
442.13	110.64
442.50	112.14
442.87	108.27
443.24	112.14
443.62	110.64
443.99	111.71
444.36	119.89
444.73	111.07
445.11	113.87
445.48	112.79
445.85	112.57
446.22	114.30
446.60	119.46
446.97	122.26
447.34	122.90
447.71	128.49
448.09	131.93
448.46	122.04
448.83	131.07
449.20	122.04
449.57	125.91
449.95	131.93
450.32	134.29
450.69	139.44
451.06	137.51
451.43	140.30
451.80	139.44
452.18	133.22
452.55	133.00
452.92	130.21
453.29	132.14
453.66	132.79
454.03	141.80
454.40	146.09
454.78	138.15
455.15	140.51
455.52	143.09
455.89	145.44
456.26	143.94
456.63	149.73
457.00	145.02
457.37	145.02
457.74	146.73
458.12	154.02
458.49	144.16
458.86	143.09
459.23	149.52
459.60	144.37
459.97	147.16
460.34	153.59
460.71	154.23
461.08	159.37
461.45	154.87
461.82	153.80
462.19	155.51
462.56	155.09
462.93	154.66
463.30	155.30
463.67	146.09
464.04	156.58
464.41	155.30
464.78	156.58
465.15	158.72
465.52	156.16
465.89	159.37
466.26	155.94
466.63	149.73
467.00	157.01
467.37	160.22
467.74	164.29
468.11	159.79
468.48	160.01
468.85	169.20
469.22	170.27
469.59	164.93
469.96	162.36
470.33	164.29
470.70	166.21
471.07	169.20
471.44	165.36
471.81	175.19
472.18	173.91
472.55	171.98
472.91	178.60
473.28	167.92
473.65	174.55
474.02	177.96
474.39	182.23
474.76	187.99
475.13	187.35
475.50	187.56
475.87	183.72
476.23	189.27
476.60	189.91
476.97	182.87
477.34	192.47
477.71	196.52
478.08	191.40
478.45	195.88
478.81	204.61
479.18	200.56
479.55	206.95
479.92	208.22
480.29	215.88
480.65	207.37
481.02	205.24
481.39	205.03
481.76	219.28
482.13	215.24
482.49	217.36
482.86	219.28
483.23	216.51
483.60	219.70
483.97	216.09
484.33	213.54
484.70	219.28
485.07	218.64
485.44	205.88
485.80	197.79
486.17	187.78
486.54	192.89
486.91	198.43
487.27	202.90
487.64	214.39
488.01	219.91
488.38	218.85
488.74	221.82
489.11	218.64
489.48	225.01
489.84	232.65
490.21	233.07
490.58	232.86
490.94	234.13
491.31	233.28
491.68	231.59
492.04	226.28
492.41	232.22
492.78	234.77
493.14	237.52
493.51	234.13
493.88	242.61
494.24	242.40
494.61	246.21
494.98	247.48
495.34	244.94
495.71	246.85
496.08	246.42
496.44	247.48
496.81	251.08
497.17	254.04
497.54	251.71
497.91	248.12
498.27	249.81
498.64	251.29
499.00	251.71
499.37	258.91
499.74	252.56
500.10	252.14
500.47	252.35
500.83	248.75
501.20	250.44
501.56	249.17
501.93	246.00
502.30	252.77
502.66	262.50
503.03	258.91
503.39	260.81
503.76	263.13
504.12	260.60
504.49	270.95
504.85	272.22
505.22	282.13
505.58	282.98
505.95	288.67
506.31	289.51
506.68	285.72
507.04	294.78
507.41	294.99
507.77	296.46
508.14	298.36
508.50	305.51
508.87	308.46
509.23	315.81
509.59	317.28
509.96	322.32
510.32	323.16
510.69	328.20
511.05	328.20
511.42	335.54
511.78	346.02
512.15	345.18
512.51	350.62
512.87	352.30
513.24	359.41
513.60	357.53
513.97	359.83
514.33	360.04
514.69	367.36
515.06	375.50
515.42	387.19
515.79	388.85
516.15	385.93
516.51	374.04
516.88	366.10
517.24	372.79
517.60	383.22
517.97	388.23
518.33	396.98
518.69	403.02
519.06	421.53
519.42	435.86
519.78	456.17
520.15	466.11
520.51	473.55
520.87	480.58
521.24	501.43
521.60	499.57
521.96	514.82
522.33	516.67
522.69	515.85
523.05	523.05
523.41	533.95
523.78	554.69
524.14	566.38
524.50	576.21
524.86	576.62
525.23	582.96
525.59	594.62
525.95	586.85
526.32	572.93
526.68	561.87
527.04	568.02
527.40	583.99
527.76	601.97
528.13	613.81
528.49	633.59
528.85	647.02
529.21	662.47
529.57	664.71
529.94	662.27
530.30	675.67
530.66	690.27
531.02	702.23
531.38	701.62
531.75	700.40
532.11	695.34
532.47	681.35
532.83	685.41
533.19	688.45
533.55	703.85
533.92	703.04
534.28	705.26
534.64	717.00
535.00	729.33
535.36	737.60
535.72	745.48
536.08	738.61
536.44	730.54
536.81	732.56
537.17	723.47
537.53	739.02
537.89	738.01
538.25	747.90
538.61	747.69
538.97	746.08
539.33	724.48
539.69	726.70
540.05	714.17
540.41	712.14
540.78	706.27
541.14	716.79
541.50	724.48
541.86	724.27
542.22	728.11
542.58	723.87
542.94	730.34
543.30	723.87
543.66	730.74
544.02	740.03
544.38	738.21
544.74	739.42
545.10	745.88
545.46	740.63
545.82	746.28
546.18	741.84
546.54	749.51
546.90	744.67
547.26	740.63
547.62	734.17
547.98	740.23
548.34	738.61
548.70	746.48
549.06	743.05
549.42	747.90
549.78	749.31
550.13	750.72
550.49	744.67
550.85	743.05
551.21	740.83
551.57	747.90
551.93	739.42
552.29	744.26
552.65	735.99
553.01	732.96
553.37	728.92
553.73	742.05
554.09	733.77
554.44	737.81
554.80	741.04
555.16	739.62
555.52	733.57
555.88	729.53
556.24	712.14
556.60	706.07
556.95	703.85
557.31	691.90
557.67	684.39
558.03	690.48
558.39	682.98
558.75	669.99
559.10	672.02
559.46	660.85
559.82	654.14
560.18	660.65
560.54	669.38
560.90	668.57
561.25	662.27
561.61	655.16
561.97	648.04
562.33	658.41
562.68	645.40
563.04	646.62
563.40	641.73
563.76	634.20
564.12	636.03
564.47	621.97
564.83	627.07
565.19	616.26
565.55	604.43
565.90	597.68
566.26	595.03
566.62	592.17
566.97	592.98
567.33	586.24
567.69	583.37
568.05	574.57
568.40	565.35
568.76	556.13
569.12	547.51
569.47	540.94
569.83	534.16
570.19	531.48
570.54	513.79
570.90	511.52
571.26	515.02
571.61	505.96
571.97	510.49
572.33	506.17
572.68	508.02
573.04	505.75
573.40	495.86
573.75	490.90
574.11	484.30
574.47	486.16
574.82	480.17
575.18	470.25
575.53	469.01
575.89	461.14
576.25	458.66
576.60	460.52
576.96	453.27
577.31	449.96
577.67	443.74
578.03	448.30
578.38	434.61
578.74	436.07
579.09	434.61
579.45	430.26
579.80	441.88
580.16	435.24
580.51	429.63
580.87	425.48
581.23	426.93
581.58	427.56
581.94	426.73
582.29	429.84
582.65	427.97
583.00	421.95
583.36	420.70
583.71	417.17
584.07	416.54
584.42	414.26
584.78	409.89
585.13	405.10
585.49	396.77
585.84	391.98
586.20	390.73
586.55	386.77
586.91	387.19
587.26	382.60
587.61	374.87
587.97	365.68
588.32	354.18
588.68	333.65
589.03	322.11
589.39	315.39
589.74	311.40
590.09	317.07
590.45	326.10
590.80	328.83
591.16	329.46
591.51	330.72
591.86	325.26
592.22	326.52
592.57	327.78
592.93	328.62
593.28	334.70
593.63	330.72
593.99	327.15
594.34	321.27
594.69	316.44
595.05	324.63
595.40	318.33
595.76	319.80
596.11	325.26
596.46	324.63
596.82	323.37
597.17	325.89
597.52	322.11
597.87	321.48
598.23	318.33
598.58	323.58
598.93	319.59
599.29	325.05
599.64	325.68
599.99	321.69
600.35	321.69
600.70	324.21
601.05	318.33
601.40	313.71
601.76	316.23
602.11	312.66
602.46	317.49
602.81	314.13
603.17	319.80
603.52	316.65
603.87	319.38
604.22	323.37
604.58	318.12
604.93	316.44
605.28	314.13
605.63	313.08
605.98	309.09
606.34	309.72
606.69	308.25
607.04	306.77
607.39	295.62
607.74	303.62
608.10	292.46
608.45	299.83
608.80	293.94
609.15	293.72
609.50	289.93
609.85	286.14
610.21	282.77
610.56	281.71
610.91	282.34
611.26	281.08
611.61	278.97
611.96	271.58
612.31	274.96
612.67	267.15
613.02	266.94
613.37	259.75
613.72	258.91
614.07	258.06
614.42	256.79
614.77	254.89
615.12	256.37
615.47	251.93
615.82	246.00
616.17	244.30
616.53	241.55
616.88	240.91
617.23	242.19
617.58	239.01
617.93	239.86
618.28	239.01
618.63	239.86
618.98	236.04
619.33	238.16
619.68	236.89
620.03	242.19
620.38	236.89
620.73	238.58
621.08	237.95
621.43	232.65
621.78	235.40
622.13	229.47
622.48	232.65
622.83	222.46
623.18	227.77
623.53	224.37
623.88	227.13
624.23	221.61
624.58	219.91
624.93	214.39
625.28	219.06
625.63	212.90
625.98	216.30
626.32	213.33
626.67	216.30
627.02	213.96
627.37	209.71
627.72	205.46
628.07	205.88
628.42	207.80
628.77	202.69
629.12	208.43
629.47	205.03
629.82	204.61
630.16	202.26
630.51	199.28
630.86	205.46
631.21	203.97
631.56	203.54
631.91	203.97
632.26	200.14
632.60	206.09
632.95	205.03
633.30	200.99
633.65	202.90
634.00	204.18
634.35	202.05
634.69	204.39
635.04	200.35
635.39	203.54
635.74	197.15
636.09	201.41
636.43	192.68
636.78	198.22
637.13	197.37
637.48	193.11
637.83	191.40
638.17	193.53
638.52	194.60
638.87	191.40
639.22	189.91
639.56	183.08
639.91	184.36
640.26	182.44
640.61	179.67
640.95	177.96
641.30	180.31
641.65	173.26
642.00	169.85
642.34	169.20
642.69	174.97
643.04	169.85
643.38	169.63
643.73	167.49
644.08	163.00
644.43	161.72
644.77	160.44
645.12	155.30
645.47	155.94
645.81	153.16
646.16	149.95
646.51	146.73
646.85	146.09
647.20	138.15
647.54	137.51
647.89	137.72
648.24	134.07
648.58	134.72
648.93	129.78
649.28	128.70
649.62	130.85
649.97	132.79
650.31	132.14
650.66	133.64
651.01	136.44
651.35	127.63
651.70	124.62
652.04	128.92
652.39	128.06
652.74	126.99
653.08	126.13
653.43	128.70
653.77	127.42
654.12	128.70
654.46	121.61
654.81	124.41
655.15	116.02
655.50	111.07
655.85	109.56
656.19	104.39
656.54	105.90
656.88	105.25
657.23	106.76
657.57	110.85
657.92	111.93
658.26	115.59
658.61	113.22
658.95	114.51
659.30	113.43
659.64	112.14
659.98	111.93
660.33	110.20
660.67	111.50
661.02	108.91
661.36	109.34
661.71	104.82
662.05	109.99
662.40	105.46
662.74	106.97
663.09	105.68
663.43	104.39
663.77	105.46
664.12	102.66
664.46	102.66
664.81	100.51
665.15	100.07
665.49	97.05
665.84	98.13
666.18	96.84
666.53	97.92
666.87	96.19
667.21	94.90
667.56	95.11
667.90	95.33
668.24	96.84
668.59	93.82
668.93	92.31
669.27	93.60
669.62	87.34
669.96	93.82
670.30	94.90
670.65	92.74
670.99	93.39
671.33	90.79
671.68	87.12
672.02	87.34
672.36	92.95
672.71	87.34
673.05	89.71
673.39	88.42
673.73	87.77
674.08	88.20
674.42	90.15
674.76	88.63
675.11	91.66
675.45	87.77
675.79	87.99
676.13	90.79
676.48	87.55
676.82	86.26
677.16	85.18
677.50	89.28
677.84	87.77
678.19	87.34
678.53	90.58
678.87	89.93
679.21	89.50
679.55	86.91
679.90	88.20
680.24	88.85
680.58	94.25
680.92	89.07
681.26	87.99
681.61	88.20
681.95	86.69
682.29	93.17
682.63	92.31
682.97	92.52
683.31	90.15
683.65	92.95
684.00	93.82
684.34	91.66
684.68	93.39
685.02	94.90
685.36	91.66
685.70	92.95
686.04	95.11
686.38	88.85
686.73	81.29
687.07	80.20
687.41	77.61
687.75	81.50
688.09	83.45
688.43	85.18
688.77	88.20
689.11	87.77
689.45	91.66
689.79	92.52
690.13	101.80
690.47	101.15
690.81	101.15
691.15	108.48
691.49	113.43
691.83	118.60
692.17	116.23
692.51	120.75
692.85	122.47
693.19	123.98
693.53	125.27
693.87	126.34
694.21	133.64
694.55	138.37
694.89	139.87
695.23	149.73
695.57	154.02
695.91	160.44
696.25	169.85
696.59	179.24
696.93	186.50
697.27	191.19
697.61	196.09
697.95	204.39
698.29	207.80
698.63	210.56
698.97	212.48
699.31	212.26
699.65	224.16
699.99	221.19
700.32	228.40
700.66	235.19
701.00	241.76
701.34	242.19
701.68	246.85
702.02	261.65
702.36	263.34
702.70	277.70
703.04	281.71
703.37	290.99
703.71	296.46
704.05	311.82
704.39	315.81
704.73	325.05
705.07	330.51
705.40	339.10
705.74	347.90
706.08	350.62
706.42	357.95
706.76	368.82
707.10	373.20
707.43	379.88
707.77	387.60
708.11	394.69
708.45	404.06
708.78	413.42
709.12	420.28
709.46	427.35
709.80	433.16
710.14	438.97
710.47	442.70
710.81	453.69
711.15	462.18
711.49	473.14
711.82	477.07
712.16	484.09
712.50	488.84
712.83	498.33
713.17	495.65
713.51	505.55
713.85	511.32
714.18	517.70
714.52	519.76
714.86	518.73
715.19	521.40
715.53	529.02
715.87	515.23
716.20	495.86
716.54	470.87
716.88	447.06
717.21	429.84
717.55	414.46
717.89	402.19
718.22	393.02
718.56	388.85
718.90	384.27
719.23	379.26
719.57	381.14
719.91	383.64
720.24	400.94
720.58	436.07
720.91	478.51
721.25	507.20
721.59	536.21
721.92	562.89
722.26	578.66
722.59	572.32
722.93	560.02
723.27	537.85
723.60	530.25
723.94	524.08
724.27	515.64
724.61	521.61
724.94	522.02
725.28	526.96
725.61	531.07
725.95	544.43
726.28	552.64
726.62	558.59
726.96	568.22
727.29	558.79
727.63	562.69
727.96	576.41
728.30	601.16
728.63	593.39
728.97	585.21
