SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Jun 16 16:34:47 CEST 2015
User: root
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G14742
Integration Time (usec): 7000 (USB2G14742)
Spectra Averaged: 5 (USB2G14742)
Boxcar Smoothing: 0 (USB2G14742)
Correct for Electrical Dark: Yes (USB2G14742)
Strobe/Lamp Enabled: No (USB2G14742)
Correct for Detector Non-linearity: Yes (USB2G14742)
Correct for Stray Light: No (USB2G14742)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.47	-7.93
339.86	-7.93
340.24	-5.30
340.63	-3.77
341.01	-3.77
341.39	-2.46
341.78	-0.49
342.16	-0.27
342.55	0.83
342.93	0.83
343.32	2.14
343.70	2.58
344.09	2.14
344.47	1.27
344.85	1.92
345.24	1.27
345.62	1.05
346.01	0.17
346.39	0.61
346.77	-0.05
347.16	1.05
347.54	1.05
347.93	1.05
348.31	1.05
348.69	2.80
349.08	1.70
349.46	1.48
349.84	1.05
350.23	1.48
350.61	2.36
350.99	2.36
351.38	2.14
351.76	2.14
352.14	1.05
352.53	1.48
352.91	2.80
353.29	2.14
353.68	2.80
354.06	2.80
354.44	4.55
354.83	5.20
355.21	4.33
355.59	4.99
355.97	3.89
356.36	3.02
356.74	3.24
357.12	4.99
357.51	5.64
357.89	6.74
358.27	6.08
358.65	3.67
359.04	3.45
359.42	4.33
359.80	3.02
360.18	4.77
360.57	4.55
360.95	4.55
361.33	5.20
361.71	4.77
362.10	3.67
362.48	3.45
362.86	4.77
363.24	4.33
363.62	4.55
364.01	5.42
364.39	5.86
364.77	4.77
365.15	5.42
365.53	6.08
365.91	5.64
366.30	8.05
366.68	6.30
367.06	6.52
367.44	6.52
367.82	6.52
368.20	6.52
368.59	6.30
368.97	7.83
369.35	7.83
369.73	5.86
370.11	8.48
370.49	8.27
370.87	5.64
371.25	7.39
371.64	8.05
372.02	9.14
372.40	8.27
372.78	8.70
373.16	8.48
373.54	8.70
373.92	7.39
374.30	8.48
374.68	8.48
375.06	8.70
375.44	10.23
375.82	9.36
376.21	9.58
376.59	10.23
376.97	12.64
377.35	11.11
377.73	12.20
378.11	13.73
378.49	13.95
378.87	12.64
379.25	12.86
379.63	11.11
380.01	13.73
380.39	14.17
380.77	13.51
381.15	12.42
381.53	10.89
381.91	11.76
382.29	11.98
382.67	11.11
383.05	11.54
383.43	11.76
383.81	14.60
384.19	14.39
384.57	14.39
384.95	15.26
385.33	13.95
385.71	17.22
386.08	18.10
386.46	16.57
386.84	18.10
387.22	17.44
387.60	16.57
387.98	16.13
388.36	18.97
388.74	19.84
389.12	18.53
389.50	17.66
389.88	18.53
390.26	24.42
390.63	24.42
391.01	24.86
391.39	24.21
391.77	23.55
392.15	24.42
392.53	21.59
392.91	20.50
393.29	18.97
393.66	20.93
394.04	21.37
394.42	25.30
394.80	26.82
395.18	28.13
395.56	27.26
395.93	27.26
396.31	25.95
396.69	25.95
397.07	25.30
397.45	27.04
397.83	32.49
398.20	34.01
398.58	36.63
398.96	40.33
399.34	43.37
399.72	43.59
400.09	44.02
400.47	47.28
400.85	47.94
401.23	49.24
401.60	49.67
401.98	51.85
402.36	50.76
402.74	53.80
403.11	51.19
403.49	52.28
403.87	52.06
404.25	54.23
404.62	54.02
405.00	55.32
405.38	54.02
405.75	53.58
406.13	55.75
406.51	52.93
406.89	58.14
407.26	57.27
407.64	61.83
408.02	62.05
408.39	64.43
408.77	68.12
409.15	68.55
409.52	66.38
409.90	66.16
410.28	68.98
410.65	69.20
411.03	75.69
411.41	72.88
411.78	78.72
412.16	75.26
412.54	79.81
412.91	81.10
413.29	79.16
413.66	80.24
414.04	81.97
414.42	81.97
414.79	85.43
415.17	88.02
415.54	88.24
415.92	88.45
416.30	86.29
416.67	93.63
417.05	92.56
417.42	88.24
417.80	88.88
418.18	91.91
418.55	92.12
418.93	91.91
419.30	97.74
419.68	97.74
420.05	97.74
420.43	97.52
420.80	106.79
421.18	105.93
421.55	101.83
421.93	106.36
422.30	106.58
422.68	100.76
423.06	103.77
423.43	108.08
423.81	109.38
424.18	115.62
424.56	112.39
424.93	112.61
425.30	113.68
425.68	113.90
426.05	117.56
426.43	119.06
426.80	112.18
427.18	113.90
427.55	116.91
427.93	117.34
428.30	123.36
428.68	114.54
429.05	116.05
429.43	115.41
429.80	112.39
430.17	108.73
430.55	104.64
430.92	106.36
431.30	126.80
431.67	132.60
432.04	133.89
432.42	142.48
432.79	149.98
433.17	152.76
433.54	144.41
433.91	145.91
434.29	146.34
434.66	153.41
435.03	154.69
435.41	159.40
435.78	164.11
436.16	174.58
436.53	170.73
436.90	172.23
437.28	166.67
437.65	166.46
438.02	169.45
438.40	160.90
438.77	171.16
439.14	172.87
439.52	176.07
439.89	174.37
440.26	181.20
440.63	191.22
441.01	188.24
441.38	196.76
441.75	200.59
442.13	202.30
442.50	201.23
442.87	199.74
443.24	198.25
443.62	209.32
443.99	215.91
444.36	214.63
444.73	207.40
445.11	209.32
445.48	205.28
445.85	209.32
446.22	217.61
446.60	222.92
446.97	225.47
447.34	228.01
447.71	230.77
448.09	246.24
448.46	234.38
448.83	253.65
449.20	230.98
449.57	242.43
449.95	250.48
450.32	248.57
450.69	261.69
451.06	264.01
451.43	266.76
451.80	257.46
452.18	253.23
452.55	242.85
452.92	246.67
453.29	258.30
453.66	258.73
454.03	267.60
454.40	277.10
454.78	270.14
455.15	267.18
455.52	274.78
455.89	280.48
456.26	278.37
456.63	277.95
457.00	277.74
457.37	284.70
457.74	281.53
458.12	286.80
458.49	273.73
458.86	279.85
459.23	290.60
459.60	283.64
459.97	286.38
460.34	288.91
460.71	297.34
461.08	308.49
461.45	299.65
461.82	303.23
462.19	313.74
462.56	303.86
462.93	309.12
463.30	299.23
463.67	293.55
464.04	305.75
464.41	307.65
464.78	305.75
465.15	300.49
465.52	303.23
465.89	313.95
466.26	312.69
466.63	302.60
467.00	316.69
467.37	320.26
467.74	322.78
468.11	317.74
468.48	321.10
468.85	329.70
469.22	342.49
469.59	335.57
469.96	326.97
470.33	333.90
470.70	330.75
471.07	345.84
471.44	344.79
471.81	345.84
472.18	351.70
472.55	349.82
472.91	363.83
473.28	345.84
473.65	360.07
474.02	358.40
474.39	378.66
474.76	380.96
475.13	388.89
475.50	387.01
475.87	386.18
476.23	400.35
476.60	394.51
476.97	388.05
477.34	402.22
477.71	409.30
478.08	399.93
478.45	411.38
478.81	417.62
479.18	421.77
479.55	428.42
479.92	429.87
480.29	439.83
480.65	441.08
481.02	440.66
481.39	432.16
481.76	453.51
482.13	456.83
482.49	456.00
482.86	457.45
483.23	465.31
483.60	461.38
483.97	447.92
484.33	455.38
484.70	459.52
485.07	453.51
485.44	436.51
485.80	416.37
486.17	405.55
486.54	421.15
486.91	416.58
487.27	433.61
487.64	451.65
488.01	466.35
488.38	465.73
488.74	474.83
489.11	477.72
489.48	483.30
489.84	494.86
490.21	505.99
490.58	503.72
490.94	500.63
491.31	498.16
491.68	492.17
492.04	490.11
492.41	495.68
492.78	504.14
493.14	511.55
493.51	509.91
493.88	511.14
494.24	524.11
494.61	533.78
494.98	533.37
495.34	526.37
495.71	529.66
496.08	530.69
496.44	539.32
496.81	541.38
497.17	543.64
497.54	545.49
497.91	527.40
498.27	529.25
498.64	535.42
499.00	540.97
499.37	539.74
499.74	539.74
500.10	535.42
500.47	528.84
